"Residue","Morph_pvalue","Timepoint_pvalue","Sex_pvalue","MorphXTimepoint_pvalue","MorphXSex_pvalue","TimepointXSex_pvalue","start","NCBI","Morph_pvalue_corrected","Timepoint_pvalue_corrected","Sex_pvalue_corrected","MorphXTimepoint_pvalue_corrected"
"chr036856.1_26748621",2.79137285279142e-05,2.32872648541581e-16,0.00999487329670545,0.897815527635855,0.003386781994308,0.752513665877557,"26748621","NC_036856.1",0.288627952978633,2.40790318591995e-12,1,1
"chr036856.1_26748630",0.232724490248804,2.76347909063474e-08,0.781119273328656,0.268783690248744,0.228049014365001,0.345561829771594,"26748630","NC_036856.1",1,0.000285743737971633,1,1
"chr036856.1_26748695",0.000450644659090657,3.09892990969491e-07,0.138081295859063,0.495231532349644,0.644741962916305,0.391280697405245,"26748695","NC_036856.1",1,0.00320429352662454,1,1
"chr036856.1_26748730",0.120774084268309,3.93614138738226e-13,0.160622918739561,0.318610890135957,0.228859435800675,0.825116966018681,"26748730","NC_036856.1",1,4.06997019455325e-09,1,1
"chr036856.1_30771401",0.100657985396621,7.65825216658875e-07,0.56583655071133,0.940502232006699,0.22445404981733,0.375956782784709,"30771401","NC_036856.1",1,0.00791863274025277,1,1
"chr036856.1_30771428",0.00159183885264946,1.12824232804116e-14,0.539642581575175,0.482397726970236,0.909413851601485,0.423476817711125,"30771428","NC_036856.1",1,1.16660256719456e-10,1,1
"chr036856.1_30771471",1.01218597159645e-10,1.72685889726981e-18,0.5061301501932,0.318326339752283,0.278937303962278,0.190357571942963,"30771471","NC_036856.1",1.04660029463073e-06,1.78557209977698e-14,1,1
"chr036856.1_30771592",0.0221914028581203,3.44660722673714e-09,0.161202388444216,0.884725005095287,0.527660117729139,0.346635966481179,"30771592","NC_036856.1",1,3.5637918724462e-05,1,1
"chr036856.1_37257443",0.0487790714368511,5.67290135395436e-17,0.41136696484706,0.446639134433665,0.866064978909852,0.0765954907780988,"37257443","NC_036856.1",1,5.86577999998881e-13,1,1
"chr036856.1_37257483",0.0293941979291121,2.2713837992593e-11,0.821459029974099,0.993984139121981,0.0657046483719285,0.295011777146548,"37257483","NC_036856.1",1,2.34861084843412e-07,1,1
"chr036856.1_37257590",0.0147900803460925,4.21626716366102e-08,0.602263004185538,0.0966746208602766,0.920173993444346,0.477502755831543,"37257590","NC_036856.1",1,0.000435962024722549,1,1
"chr036857.1_6451574",0.0532898596855488,3.64342324407231e-11,0.214245884811342,0.609303867472377,0.482746616247559,0.982126208595249,"6451574","NC_036857.1",1,3.76729963437077e-07,1,1
"chr036857.1_6451640",0.0298270704868682,1.77788700375309e-16,0.282462366362762,0.723416116319649,0.868785155464138,0.428475668702023,"6451640","NC_036857.1",1,1.8383351618807e-12,1,1
"chr036857.1_6451700",0.433922817667861,8.98145879173508e-13,0.705793647130798,0.642627502436588,0.65992611724256,0.211978611239688,"6451700","NC_036857.1",1,9.28682839065407e-09,1,1
"chr036857.1_9402550",0.115564466486047,1.02869256339034e-13,0.893433948234759,0.277964521853221,0.707802512363347,0.664152959297584,"9402550","NC_036857.1",1,1.06366811054562e-09,1,1
"chr036857.1_9402569",0.219959138673959,1.89485694124893e-18,0.353668445310978,0.0186196462999176,0.590395106278636,0.0281985809137665,"9402569","NC_036857.1",1,1.95928207725139e-14,1,1
"chr036857.1_9402623",0.225055290570271,2.88077588767543e-06,0.343654226241486,0.48567042795586,0.506659810766809,0.332432544578061,"9402623","NC_036857.1",1,0.029787222678564,1,1
"chr036857.1_9402624",0.00249856022570108,8.36230555728197e-10,0.340845146968227,0.232195040679676,0.355436559399779,0.0471560827828788,"9402624","NC_036857.1",1,8.64662394622955e-06,1,1
"chr036857.1_9402647",0.100706631431437,1.75745064540889e-06,0.168718694321132,0.0439466660728905,0.845065884364111,0.0273561526139916,"9402647","NC_036857.1",1,0.0181720396735279,1,1
"chr036857.1_12868842",0.212072168592675,1.27237979257611e-07,0.653812016386436,0.60938559997821,0.482365882087223,0.474398834898103,"12868842","NC_036857.1",1,0.00131564070552369,1,1
"chr036857.1_17675081",0.00861593721074546,1.66908252603923e-06,0.732856394829935,0.0116135663788621,0.761025894624473,0.0539979825864268,"17675081","NC_036857.1",1,0.0172583133192456,1,1
"chr036857.1_19336760",0.0716895530475858,7.16714296427496e-08,0.760411235010394,0.304824198617366,0.00828513258689853,0.19851244903606,"19336760","NC_036857.1",1,0.000741082582506031,1,1
"chr036857.1_25324540",0.0637991286496593,3.8646346638424e-18,0.845468342044483,0.60707475442068,0.730577356257994,0.587452626952738,"25324540","NC_036857.1",1,3.99603224241304e-14,1,1
"chr036857.1_27348624",0.0101098390467487,2.04410693813589e-07,0.511852613981958,0.961861964813763,0.398323774601997,0.424829756613572,"27348624","NC_036857.1",1,0.00211360657403251,1,1
"chr036857.1_27348737",0.0252827588986131,5.11253516416774e-15,0.673755263153529,0.845113778325809,0.312531681674839,0.061451858077322,"27348737","NC_036857.1",1,5.28636135974944e-11,1,1
"chr036857.1_27348740",0.0773741526693479,1.08440913507043e-09,0.519274754012277,0.343250335617807,0.773272327988202,0.36226077806581,"27348740","NC_036857.1",1,1.12127904566283e-05,1,1
"chr036857.1_27348764",0.00226087832910391,4.51549243021558e-10,0.956833910378119,0.0738034439466391,0.0644865669924722,0.115756301625455,"27348764","NC_036857.1",1,4.66901917284291e-06,1,1
"chr036857.1_27348790",1.65042417243932e-05,3.75032788748581e-10,0.102810077086674,0.552210728617275,0.100058312552793,0.472700379264939,"27348790","NC_036857.1",0.170653859430225,3.87783903566032e-06,1,1
"chr036857.1_29657431",0.0132537195198658,2.05931583292821e-07,0.177776614511896,0.664701260464604,0.290735020225126,0.36589839301444,"29657431","NC_036857.1",1,0.00212933257124777,1,1
"chr036857.1_33773720",5.69568273428869e-05,2.82686058069396e-08,0.00331183172540664,0.00037604618758535,0.144235971772596,0.0729942164964131,"33773720","NC_036857.1",0.588933594725451,0.000292297384043755,1,1
"chr036857.1_39003838",0.158462811976751,1.89113437476811e-06,0.496139968455537,0.737876920753101,0.0597925410214568,0.510503803238098,"39003838","NC_036857.1",1,0.0195543294351022,1,1
"chr036857.1_39239528",0.000669036355852027,2.31131053029063e-12,0.924793460975445,3.93708379168753e-16,0.244613083633755,0.542431715215712,"39239528","NC_036857.1",1,2.38989508832051e-08,1,4.07094464060491e-12
"chr036857.1_39239534",0.000726705589804477,1.48414445925736e-10,0.445151593841672,8.22921638522065e-12,0.456449412717082,0.648132436933386,"39239534","NC_036857.1",1,1.53460537087211e-06,1,8.50900974231816e-08
"chr036857.1_39239539",0.0321850064246759,5.12251752339567e-09,0.230967187655659,6.42265304295059e-08,0.219205166751662,0.0953070968827397,"39239539","NC_036857.1",1,5.29668311919112e-05,1,0.000664102324641091
"chr036857.1_39239591",0.0551649320058877,2.60283634698207e-07,0.498697016708776,0.134160947061101,0.461008511507836,0.0160563347590583,"39239591","NC_036857.1",1,0.00269133278277946,1,1
"chr036857.1_41767447",0.000380604745780023,2.87911651632568e-10,0.445498149718599,0.0108550053294414,0.159658808920596,0.728319546846574,"41767447","NC_036857.1",1,2.97700647788075e-06,1,1
"chr036857.1_41767846",0.126543445770409,1.67758999318604e-11,0.0721273898293998,0.0789125964120739,0.415330365578251,0.414646518882975,"41767846","NC_036857.1",1,1.73462805295437e-07,1,1
"chr036857.1_41767847",0.27428985181028,1.15718053978442e-07,0.639056699582962,0.448232900501334,0.540196668075614,0.114323582509119,"41767847","NC_036857.1",1,0.00119652467813709,1,1
"chr036858.1_1082563",0.0179335510758424,2.35411453862013e-15,0.413283579604077,0.0721687423059289,0.779335983082981,0.203799298125441,"1082563","NC_036858.1",1,2.43415443293321e-11,1,1
"chr036858.1_1082847",0.000290993514367487,9.73235816457409e-09,0.0932048026184329,0.954949236690934,0.234470442390682,0.597337971626962,"1082847","NC_036858.1",1,0.000100632583421696,1,1
"chr036858.1_1082861",0.00594673375055854,1.57569707308807e-14,0.614113225733979,0.947902965741912,0.903902128292399,0.750004109490497,"1082861","NC_036858.1",1,1.62927077357306e-10,1,1
"chr036858.1_6511174",0.0701562173363898,2.7973197055461e-07,0.583605814560598,0.0449915905891502,0.781609860142322,0.208200159628223,"6511174","NC_036858.1",1,0.00289242857553467,1,1
"chr036858.1_13819753",0.853419496457323,4.64959343200765e-06,0.970109709212159,0.19027603263852,0.0403566124056394,0.483831105478439,"13819753","NC_036858.1",1,0.0480767960869591,1,1
"chr036858.1_13819835",0.00309363628830767,3.26276306245218e-06,0.685845065964744,0.143728390625673,0.256189548548729,0.112059383381498,"13819835","NC_036858.1",1,0.0337369700657555,1,1
"chr036858.1_22653959",0.79847154508543,5.11569544703163e-08,0.107296576770551,0.0180262063520601,0.58879795097369,0.00293769069877326,"22653959","NC_036858.1",1,0.000528962909223071,1,1
"chr036858.1_25995585",0.0363251862265547,1.99281358928143e-17,0.539938229005735,0.0150874862246672,0.014128522378022,0.0271559481123244,"25995585","NC_036858.1",1,2.06056925131699e-13,1,1
"chr036858.1_25995674",0.00042682096372285,8.54715472170354e-19,0.736529947417492,0.494785728750754,0.72718256071189,0.405590135770359,"25995674","NC_036858.1",1,8.83775798224146e-15,1,1
"chr036858.1_25995718",0.00401317694809244,1.70499573710926e-22,0.508184706474873,0.607106042164424,0.0332668672102303,0.562840972908279,"25995718","NC_036858.1",1,1.76296559217097e-18,1,1
"chr036858.1_25995735",0.778987742056854,5.14212935554827e-10,0.166637700862647,0.0188711389037532,0.999325337024967,0.69933710792524,"25995735","NC_036858.1",1,5.31696175363691e-06,1,1
"chr036858.1_39408208",0.3002519602146,1.71109781031204e-06,0.380453505127488,0.0320654513091112,0.0171104133943553,0.870200768666051,"39408208","NC_036858.1",1,0.0176927513586265,1,1
"chr036858.1_39718111",0.00269481542957917,7.20163544891338e-09,0.331499192380471,1.94226636813903e-06,0.000113828244714234,0.509198059005287,"39718111","NC_036858.1",1,7.44649105417643e-05,1,0.0200830342465576
"chr036858.1_39718174",0.346768346716037,7.21084352677807e-12,0.268149483959253,5.79664987691059e-08,0.866513210292122,0.274343981320671,"39718174","NC_036858.1",1,7.45601220668852e-08,1,0.000599373597272555
"chr036858.1_39718351",0.00526284601122802,6.45808106093767e-10,0.930459528418233,1.7460783946935e-05,0.173641193636726,0.36615481767118,"39718351","NC_036858.1",1,6.67765581700955e-06,1,0.180544506011307
"chr036858.1_40609805",0.0159884599479315,6.35892682832063e-08,0.64672719523243,0.437166967217903,0.521131145676931,0.786855440327179,"40609805","NC_036858.1",1,0.000657513034048353,1,1
"chr036858.1_40609821",0.0437946887200145,1.22664674013557e-07,0.0203780966192332,0.455457807012195,0.410449906668104,0.93780160315915,"40609821","NC_036858.1",1,0.00126835272930018,1,1
"chr036858.1_40609889",0.299344574294773,1.04466173060379e-07,0.983367887799329,0.543331766778169,0.709417403430903,0.627253626749484,"40609889","NC_036858.1",1,0.00108018022944432,1,1
"chr036858.1_62528779",0.198683183453745,7.67135279413532e-15,0.651406882405412,0.431314058131568,0.809268682947035,0.196030950033973,"62528779","NC_036858.1",1,7.93217878913592e-11,1,1
"chr036858.1_62528782",0.0101829827153105,1.40151274165486e-09,0.508487242818807,0.734219398105148,0.00108718103271958,0.228124831313461,"62528782","NC_036858.1",1,1.44916417487112e-05,1,1
"chr036858.1_62528792",0.151485236571134,1.86603615350238e-07,0.540677731744595,0.631756126208181,0.00240276626060852,0.014371334174155,"62528792","NC_036858.1",1,0.00192948138272147,1,1
"chr036858.1_62528841",0.00595717471635449,1.06250375271447e-06,0.332248839559654,0.0146668298988148,0.722221825852056,0.461974467129456,"62528841","NC_036858.1",1,0.0109862888030677,1,1
"chr036858.1_70608330",0.205296749538307,4.24290697833852e-08,0.355459127694369,0.0158863889260017,0.360859514464444,0.638400534889465,"70608330","NC_036858.1",1,0.000438716581560203,1,1
"chr036859.1_48953",0.327903974257646,7.19690582879453e-16,0.92134016957899,0.414067081292126,0.780742376281979,0.495123728391264,"48953","NC_036859.1",1,7.44160062697355e-12,1,1
"chr036860.1_13760590",0.894860742036527,7.24165005878317e-07,0.172624668794193,0.354804152412508,0.269099991611561,0.00168552034220419,"13760590","NC_036860.1",1,0.0074878661607818,1,1
"chr036860.1_17383411",3.88107821557717e-09,7.3297480468181e-15,0.813092234918441,0.323489672449041,0.901708661942718,0.593441161620839,"17383411","NC_036860.1",4.01303487490679e-05,7.57895948040992e-11,1,1
"chr036860.1_17383511",0.323015445854387,1.69450457808312e-06,0.816451181612833,0.615347269470858,0.400282271107532,0.715598511004727,"17383511","NC_036860.1",1,0.0175211773373795,1,1
"chr036860.1_17383591",1.60643767042063e-08,7.07366999948873e-10,0.0183193874288816,0.171141840976531,0.131098060586035,0.190625337660871,"17383591","NC_036860.1",0.000166105655121493,7.31417477947135e-06,1,1
"chr036860.1_23503629",0.849459250817868,2.33374339840197e-06,0.938770590421084,0.131994357719912,0.39967045245778,0.538726999878831,"23503629","NC_036860.1",1,0.0241309067394764,1,1
"chr036860.1_32711435",0.0113913900479001,9.78237709727335e-09,0.832959818355012,0.485585387078499,0.958795649080547,0.429853476913098,"32711435","NC_036860.1",1,0.000101149779185806,1,1
"chr036860.1_32711462",0.00035908638865917,2.81005863488068e-10,0.644189722640767,0.541972340690235,0.913268251380953,0.466584716311673,"32711462","NC_036860.1",1,2.90560062846663e-06,1,1
"chr036860.1_32711480",1.64979051966635e-05,3.08906154343862e-11,0.51739269854659,0.518371516717452,0.16405333797143,0.979202372621278,"32711480","NC_036860.1",0.170588339733501,3.19408963591553e-07,1,1
"chr036860.1_32711515",0.13896022740798,7.85647418079383e-09,0.321569665226223,0.505400589676843,0.0798909464858841,0.243290726213327,"32711515","NC_036860.1",1,8.12359430294082e-05,1,1
"chr036860.1_32711569",0.0525845993617499,2.37880856670784e-09,0.131612945139737,0.793016365061086,0.04401349395485,0.441659486143611,"32711569","NC_036860.1",1,2.45968805797591e-05,1,1
"chr036860.1_32711575",0.0622812467804346,2.73978096411508e-10,0.586629061980274,0.350521981015116,0.291752692769264,0.292250455686398,"32711575","NC_036860.1",1,2.83293351689499e-06,1,1
"chr036860.1_32711587",0.0020157750100075,3.23251815153042e-10,0.682657079107553,0.308707564213295,0.243810359321411,0.634519262606338,"32711587","NC_036860.1",1,3.34242376868246e-06,1,1
"chr036860.1_32711600",0.0534941103483842,2.67675916520976e-07,0.528352715907708,0.934702197813031,0.125945630448636,0.0782953228707247,"32711600","NC_036860.1",1,0.00276776897682689,1,1
"chr036860.1_56327682",0.0942590664054014,7.48482095553672e-10,0.601325645080758,0.691053740492127,0.81886358745379,0.386770780391072,"56327682","NC_036860.1",1,7.73930486802497e-06,1,1
"chr036860.1_56327874",0.91035217635362,1.4009418380634e-09,0.00105119034772232,0.570337026458491,0.288481291664896,0.289217130681099,"56327874","NC_036860.1",1,1.44857386055756e-05,1,1
"chr036860.1_56327884",0.0151357435695853,3.86922571067123e-07,0.00402064152966649,0.364989350050727,0.369455908350205,0.559385697178575,"56327884","NC_036860.1",1,0.00400077938483405,1,1
"chr036860.1_60541365",0.00180162234925276,3.74858255267079e-13,0.846044109333801,0.87049331231192,0.0524715460251993,0.883924201332324,"60541365","NC_036860.1",1,3.8760343594616e-09,1,1
"chr036860.1_60541366",0.000259899128925469,4.97604479043205e-12,0.248307757145656,0.734686672404875,0.770215485845083,0.426824336822854,"60541366","NC_036860.1",1,5.14523031330674e-08,1,1
"chr036860.1_60541408",0.0226382140241814,7.42850765839458e-09,0.515888062690229,0.0478733441380155,0.56010268833099,0.70408138297289,"60541408","NC_036860.1",1,7.68107691878e-05,1,1
"chr036861.1_379447",0.899268223647732,4.26398281197692e-06,0.0916055169847449,0.906703980860431,0.0778835720571118,0.998832350642273,"379447","NC_036861.1",1,0.0440895822758414,1,1
"chr036861.1_379506",0.00294733605620377,4.62752655052088e-09,0.225643363502357,0.00729251894275676,0.500903729818435,0.166764309285228,"379506","NC_036861.1",1,4.78486245323858e-05,1,1
"chr036861.1_1369592",0.962327704886716,2.05283682478302e-12,0.798051026866922,0.0942366193827472,0.646542658540913,0.668440556127972,"1369592","NC_036861.1",1,2.12263327682564e-08,1,1
"chr036861.1_1369593",0.0727367103357796,6.0093029804524e-16,0.0746916189492049,0.0980688435733549,0.263182700819556,0.022882403369428,"1369593","NC_036861.1",1,6.21361928178778e-12,1,1
"chr036861.1_1515446",0.000571776223464691,1.57830910922702e-10,0.0828717254098246,0.000546375884364669,0.00259874040343158,0.0260118578803728,"1515446","NC_036861.1",1,1.63197161894074e-06,1,1
"chr036862.1_1283968",0.0184107352418733,2.28437076227646e-27,0.000129072014936179,0.105069770569363,0.66331498209066,0.000872070898486535,"1283968","NC_036862.1",1,2.36203936819386e-23,1,1
"chr036862.1_1284011",3.29656798438418e-05,2.49133051684816e-26,0.134147355498666,0.00127985738643527,0.0101261467898626,3.09538752177322e-05,"1284011","NC_036862.1",0.340865129585324,2.576035754421e-22,1,1
"chr036862.1_1284049",0.916869127506583,6.04525319036633e-10,0.854494329857541,0.395573910297948,0.304332780254146,0.0511713092270699,"1284049","NC_036862.1",1,6.25079179883879e-06,1,1
"chr036862.1_4725314",0.838776334121103,1.15440957188151e-06,0.560747673342573,0.702460564734207,0.290253870306386,0.622232040137877,"4725314","NC_036862.1",1,0.0119365949732548,1,1
"chr036862.1_4725329",0.937120166388842,1.73928567214092e-06,0.588023946572163,0.620558595320916,0.365333411610552,0.403426365319322,"4725329","NC_036862.1",1,0.0179842138499371,1,1
"chr036862.1_4725365",0.909932931865258,5.22209760219292e-08,0.592766988733511,0.659316954446193,0.360534481335988,0.359855747979657,"4725365","NC_036862.1",1,0.000539964892066747,1,1
"chr036862.1_4725367",0.899073783995601,1.88769477324326e-06,0.86412792408877,0.871063586923802,0.974296619524913,0.604120030820299,"4725367","NC_036862.1",1,0.0195187639553353,1,1
"chr036862.1_4725368",0.65341926138834,2.63904030739436e-10,0.634110798001632,0.437872166081003,0.263411954270786,0.622022459935431,"4725368","NC_036862.1",1,2.72876767784577e-06,1,1
"chr036862.1_4725373",0.505424778085693,3.04970464468968e-06,0.561459822554337,0.972899276725554,0.587265556651996,0.899730230827794,"4725373","NC_036862.1",1,0.0315339460260913,1,1
"chr036862.1_4725374",0.923962023327067,1.3597962563569e-07,0.503206874395348,0.841937377516893,0.441814454406347,0.483229047435684,"4725374","NC_036862.1",1,0.00140602932907304,1,1
"chr036862.1_4725449",0.986022242635584,5.97648803482179e-07,0.830093952007893,0.929930668277414,0.589950002119111,0.322512726657289,"4725449","NC_036862.1",1,0.00617968862800573,1,1
"chr036862.1_4725451",0.954489581337614,1.18499410450893e-08,0.728910956245513,0.486706043887734,0.329718057027382,0.547557332837359,"4725451","NC_036862.1",1,0.000122528390406223,1,1
"chr036862.1_4725460",0.822742999775368,4.71520405452627e-09,0.859534440810897,0.324477296233914,0.642699223251656,0.491883438393448,"4725460","NC_036862.1",1,4.87552099238016e-05,1,1
"chr036862.1_4725473",0.8053252234496,2.01276692416973e-10,0.773224205854168,0.754762831584323,0.456525189087828,0.468125510765945,"4725473","NC_036862.1",1,2.0812009995915e-06,1,1
"chr036862.1_4725481",0.877778099942921,1.23383721752042e-07,0.408445158402561,0.603907016327373,0.963005408297875,0.257312558274943,"4725481","NC_036862.1",1,0.00127578768291611,1,1
"chr036862.1_4725482",0.858670669624243,3.46767452166023e-14,0.512206598121642,0.531135968665723,0.177378906465051,0.658517578946617,"4725482","NC_036862.1",1,3.58557545539668e-10,1,1
"chr036862.1_4725504",0.705269436523393,4.10345670747455e-07,0.848315506789166,0.991012529491605,0.948651917027951,0.566007363280683,"4725504","NC_036862.1",1,0.00424297423552868,1,1
"chr036862.1_4725505",0.864344905164149,6.05359695739011e-09,0.765639609267725,0.590447577890425,0.331887860270775,0.435165465420395,"4725505","NC_036862.1",1,6.25941925394138e-05,1,1
"chr036862.1_4725512",0.889270828244325,7.90711287932457e-10,0.554861576906193,0.488789517115711,0.321371683508903,0.429612724428675,"4725512","NC_036862.1",1,8.17595471722161e-06,1,1
"chr036862.1_4725519",0.939314494461475,4.28712370105648e-08,0.407409628967892,0.508942471325988,0.116799958658237,0.573300990008699,"4725519","NC_036862.1",1,0.00044328859068924,1,1
"chr036862.1_7066077",0.064164164983532,5.61742999289429e-12,0.599240572637583,0.46241664580743,0.398782472967977,0.44090699886731,"7066077","NC_036862.1",1,5.80842261265269e-08,1,1
"chr036862.1_25301467",0.00125302000880955,3.48404184863894e-11,0.782969375970043,0.103950279528427,0.309540201849467,0.442908804631517,"25301467","NC_036862.1",1,3.60249927149266e-07,1,1
"chr036862.1_25301989",0.896373259714371,5.22486363776261e-08,0.867930520853563,0.0931191009208407,0.211673212936141,0.795063805121294,"25301989","NC_036862.1",1,0.000540250900144654,1,1
"chr036863.1_3506698",0.0257577085571222,1.33642654527419e-10,0.261339277451744,0.452839973642659,0.385980297028848,0.94010686354254,"3506698","NC_036863.1",1,1.38186504781351e-06,1,1
"chr036863.1_5175621",0.0109350568730154,7.41110809245686e-17,0.367250009602198,0.869587696186125,0.860508112504113,0.350772255504523,"5175621","NC_036863.1",1,7.6630857676004e-13,1,1
"chr036863.1_9691579",0.0013794467470666,1.63152899053916e-10,0.0461914548122135,0.26912254270847,0.343223226307999,0.668773090768584,"9691579","NC_036863.1",1,1.68700097621749e-06,1,1
"chr036863.1_17053993",0.558717960324754,8.59940719189884e-07,0.312491899690154,9.12774533037252e-07,0.0243489336858774,0.311727448726503,"17053993","NC_036863.1",1,0.0088917870364234,1,0.00943808867160518
"chr036863.1_19640056",0.163072446360181,5.88884592646974e-07,0.81881898816947,8.24132720641925e-05,0.727110054300715,0.170362855870465,"19640056","NC_036863.1",1,0.00608906668796971,1,0.85215323314375
"chr036863.1_23355962",0.108459518456445,8.95322777202042e-07,0.657808981318112,0.607260820872575,0.663757832219469,0.328708475968762,"23355962","NC_036863.1",1,0.00925763751626912,1,1
"chr036863.1_26533996",0.313112139058145,9.41195726030991e-14,0.461889654989958,0.416334801985484,0.264574134724955,0.005907112493926,"26533996","NC_036863.1",1,9.73196380716044e-10,1,1
"chr036863.1_44759126",0.0602437142594816,2.51977807496029e-13,0.853963635734462,0.0267701153376093,0.237965059999708,0.200468587374858,"44759126","NC_036863.1",1,2.60545052950894e-09,1,1
"chr036863.1_44759158",0.208402383169434,5.58202883265197e-09,0.0110334348915783,0.542372547672579,0.95462216981785,0.569500119569174,"44759158","NC_036863.1",1,5.77181781296214e-05,1,1
"chr036863.1_44759186",0.0906765722478719,6.41516719130738e-15,0.737773841407016,0.515819805220492,0.853920488586201,0.323091392481288,"44759186","NC_036863.1",1,6.63328287581183e-11,1,1
"chr036863.1_44759267",0.271628747667712,1.73821191330874e-10,0.867712304407752,0.11620326269497,0.744802919954785,0.255516973244689,"44759267","NC_036863.1",1,1.79731111836124e-06,1,1
"chr036863.1_46743106",0.00229973458022432,4.97013807365855e-07,0.790674380323766,0.777481654880713,0.572305538751937,0.161709453381546,"46743106","NC_036863.1",1,0.00513912276816294,1,1
"chr036863.1_46743567",0.00180587447517848,1.65461095258912e-09,0.868001792713723,0.070895564896303,0.526136706824194,0.0125302275639596,"46743567","NC_036863.1",1,1.71086772497715e-05,1,1
"chr036863.1_46743718",0.0125112132854735,6.76024730830744e-13,0.510564343585597,0.63499495484252,0.216768472603706,0.575742559689245,"46743718","NC_036863.1",1,6.99009571678989e-09,1,1
"chr036864.1_204391",0.000109993047354929,1.63021667255524e-08,0.842731041002155,0.10809340677228,0.57273193163552,0.129882719828852,"204391","NC_036864.1",1,0.000168564403942212,1,1
"chr036864.1_204402",0.0637680234038082,5.06351037896724e-08,0.358178509966382,0.355884875416726,0.623013425050473,0.62797713337821,"204402","NC_036864.1",1,0.000523566973185213,1,1
"chr036864.1_204480",0.12395626853518,1.06303595155383e-17,0.805877171194294,0.895187464008389,0.163582428296596,0.460852258314028,"204480","NC_036864.1",1,1.09917917390666e-13,1,1
"chr036864.1_204498",0.000103208777609305,1.86256698987126e-09,0.761475962204422,0.679775192365585,0.592969100909043,0.514813949035211,"204498","NC_036864.1",1,1.92589426752688e-05,1,1
"chr036864.1_204588",0.000167663648365503,3.4770554108656e-09,0.224251527956252,0.127311906430996,0.36209640756352,0.655260669263607,"204588","NC_036864.1",1,3.59527529483503e-05,1,1
"chr036864.1_204594",0.000387099600883139,2.6506110397785e-11,0.589991751382027,0.469191137806291,0.116737077786691,0.905499662131739,"204594","NC_036864.1",1,2.74073181513097e-07,1,1
"chr036864.1_204606",0.104940987592979,1.49570122163811e-06,0.895632994012412,0.700261153456032,0.71951338950746,0.450034245141216,"204606","NC_036864.1",1,0.015465550631738,1,1
"chr036864.1_204619",3.28747299013059e-05,1.91575847175803e-13,0.851005581219479,0.480022695164939,0.210200529994504,0.686014006900916,"204619","NC_036864.1",0.339924707179503,1.98089425979781e-09,1,1
"chr036864.1_5498022",0.0032550260395186,5.08063514567421e-09,0.493629187092893,0.014616206698645,0.28084711595783,0.85924621336194,"5498022","NC_036864.1",1,5.25337674062713e-05,1,1
"chr036865.1_13111972",0.129830796787881,1.5309451818284e-06,0.000197676217282915,0.000436997926041269,0.454498679653155,0.618439074332135,"13111972","NC_036865.1",1,0.0158299731801057,1,1
"chr036865.1_24650697",9.00582645263918e-06,2.55335744987668e-13,0.599760991584687,0.556447298133332,0.992017279120084,0.37079848752725,"24650697","NC_036865.1",0.0931202455202891,2.64017160317249e-09,1,1
"chr036865.1_24650796",0.680339331558164,1.66268210633196e-18,0.502730574349301,0.722949143912962,0.842582456273718,0.156723654855824,"24650796","NC_036865.1",1,1.71921329794724e-14,1,1
"chr036865.1_24650797",0.00657377073399966,4.19806286229362e-24,0.464181144996598,0.690620892665912,0.968506550158967,0.611359515797616,"24650797","NC_036865.1",1,4.3407969996116e-20,1,1
"chr036865.1_24650836",0.692584858561041,1.1076143609368e-09,0.0965607060455602,0.0314877018585901,0.412580116508105,0.77539649274164,"24650836","NC_036865.1",1,1.14527324920865e-05,1,1
"chr036865.1_24650877",1.53139228113586e-07,3.40168746205927e-08,0.908318525305836,0.972135479486919,0.828451493952916,0.539651096777961,"24650877","NC_036865.1",0.00158345961869448,0.000351734483576929,1,1
"chr036866.1_19865613",0.157314258398494,7.14736004759687e-07,0.394601457503644,0.129455368617289,0.121227840619095,0.234758771208792,"19865613","NC_036866.1",1,0.00739037028921517,1,1
"chr036866.1_19865669",0.577273680597692,1.36055888056986e-06,0.694215005848255,0.575706152591227,0.603840491782832,0.593801156831068,"19865669","NC_036866.1",1,0.0140681788250923,1,1
"chr036866.1_19865749",0.616824612833669,1.05551407544751e-06,0.564746285564805,0.220995178974857,0.926262471544014,0.530651560688322,"19865749","NC_036866.1",1,0.0109140155401272,1,1
"chr036866.1_35656554",0.00698196725566536,1.32996132307254e-25,0.0420629866292942,0.208124673545233,0.757040182973507,0.0759876456986602,"35656554","NC_036866.1",1,1.37518000805701e-21,1,1
"chr036866.1_35656912",0.104638128168453,8.06368472197433e-08,0.946866202389046,0.501153045030509,0.814860154542032,0.247370996996918,"35656912","NC_036866.1",1,0.000833785000252145,1,1
"chr036866.1_35656940",0.00130793202482603,3.89701452398027e-10,0.767813895471422,0.196881878079426,0.0037925021456032,0.0493678800024486,"35656940","NC_036866.1",1,4.02951301779559e-06,1,1
"chr036866.1_35657014",0.0113698605893562,4.44226741795194e-07,0.424729781892618,0.391201901947148,0.580579291832342,0.074825238955568,"35657014","NC_036866.1",1,0.0045933045101623,1,1
"chr036866.1_44339772",0.281281280332424,5.82417553585465e-07,0.268153315387397,0.84799325912916,0.0622578261019447,0.163863324521708,"44339772","NC_036866.1",1,0.00602219750407371,1,1
